2010-07-17T00:00:00.000Z,0.07140873586,0.07140873586,0.07140873586,0.07140873586,0
2010-07-18T00:00:00.000Z,0.127514265,0.127514265,0.127514265,0.127514265,0
2010-07-19T00:00:00.000Z,0.1199656331,0.1199656331,0.1199656331,0.1199656331,0
2010-07-20T00:00:00.000Z,0.1103755213,0.1103755213,0.1103755213,0.1103755213,0
2010-07-21T00:00:00.000Z,0.1181674381,0.1181674381,0.1181674381,0.1181674381,0
2010-07-22T00:00:00.000Z,0.08364773924,0.08364773924,0.08364773924,0.08364773924,0
2010-07-23T00:00:00.000Z,0.09323668159,0.09323668159,0.09323668159,0.09323668159,0
2010-07-24T00:00:00.000Z,0.08567740037,0.08567740037,0.08567740037,0.08567740037,0
2010-07-25T00:00:00.000Z,0.07995290274,0.07995290274,0.07995290274,0.07995290274,0
2010-07-26T00:00:00.000Z,0.0968070471,0.0968070471,0.0968070471,0.0968070471,0
2010-07-27T00:00:00.000Z,0.1054275028,0.1054275028,0.1054275028,0.1054275028,0
2010-07-28T00:00:00.000Z,0.1036931112,0.1036931112,0.1036931112,0.1036931112,0
2010-07-29T00:00:00.000Z,0.1212529106,0.1212529106,0.1212529106,0.1212529106,0
2010-07-30T00:00:00.000Z,0.1121489696,0.1121489696,0.1121489696,0.1121489696,0
2010-07-31T00:00:00.000Z,0.1185025288,0.1185025288,0.1185025288,0.1185025288,0
2010-08-01T00:00:00.000Z,0.107111483,0.107111483,0.107111483,0.107111483,0
2010-08-02T00:00:00.000Z,0.1045946204,0.1045946204,0.1045946204,0.1045946204,0
2010-08-03T00:00:00.000Z,0.1045441377,0.1045441377,0.1045441377,0.1045441377,0
2010-08-04T00:00:00.000Z,0.1014172274,0.1014172274,0.1014172274,0.1014172274,0
2010-08-05T00:00:00.000Z,0.1063608786,0.1063608786,0.1063608786,0.1063608786,0
2010-08-06T00:00:00.000Z,0.1083493637,0.1083493637,0.1083493637,0.1083493637,0
2010-08-07T00:00:00.000Z,0.1039787298,0.1039787298,0.1039787298,0.1039787298,0
2010-08-08T00:00:00.000Z,0.1074768117,0.1074768117,0.1074768117,0.1074768117,0
2010-08-09T00:00:00.000Z,0.1257148195,0.1257148195,0.1257148195,0.1257148195,0
2010-08-10T00:00:00.000Z,0.1240728671,0.1240728671,0.1240728671,0.1240728671,0
2010-08-11T00:00:00.000Z,0.1183799964,0.1183799964,0.1183799964,0.1183799964,0
2010-08-12T00:00:00.000Z,0.1230070308,0.1230070308,0.1230070308,0.1230070308,0
2010-08-13T00:00:00.000Z,0.1133489158,0.1133489158,0.1133489158,0.1133489158,0
2010-08-14T00:00:00.000Z,0.1168154818,0.1168154818,0.1168154818,0.1168154818,0
2010-08-15T00:00:00.000Z,0.113414887,0.113414887,0.113414887,0.113414887,0
2010-08-16T00:00:00.000Z,0.1140865875,0.1140865875,0.1140865875,0.1140865875,0
2010-08-17T00:00:00.000Z,0.1217348856,0.1217348856,0.1217348856,0.1217348856,0
2010-08-18T00:00:00.000Z,0.1185818571,0.1185818571,0.1185818571,0.1185818571,0
2010-08-19T00:00:00.000Z,0.1159958606,0.1159958606,0.1159958606,0.1159958606,0
2010-08-20T00:00:00.000Z,0.1134635024,0.1134635024,0.1134635024,0.1134635024,0
2010-08-21T00:00:00.000Z,0.1153155473,0.1153155473,0.1153155473,0.1153155473,0
2010-08-22T00:00:00.000Z,0.1147810361,0.1147810361,0.1147810361,0.1147810361,0
2010-08-23T00:00:00.000Z,0.1122487098,0.1122487098,0.1122487098,0.1122487098,0
2010-08-24T00:00:00.000Z,0.1119193884,0.1119193884,0.1119193884,0.1119193884,0
2010-08-25T00:00:00.000Z,0.1109463992,0.1109463992,0.1109463992,0.1109463992,0
2010-08-26T00:00:00.000Z,0.1089929803,0.1089929803,0.1089929803,0.1089929803,0
2010-08-27T00:00:00.000Z,0.1109074276,0.1109074276,0.1109074276,0.1109074276,0
2010-08-28T00:00:00.000Z,0.1097837988,0.1097837988,0.1097837988,0.1097837988,0
2010-08-29T00:00:00.000Z,0.1084088131,0.1084088131,0.1084088131,0.1084088131,0
2010-08-30T00:00:00.000Z,0.109751873,0.109751873,0.109751873,0.109751873,0
2010-08-31T00:00:00.000Z,0.1022926625,0.1022926625,0.1022926625,0.1022926625,0
2010-09-01T00:00:00.000Z,0.1062241577,0.1062241577,0.1062241577,0.1062241577,0
2010-09-02T00:00:00.000Z,0.1073429256,0.1073429256,0.1073429256,0.1073429256,0
2010-09-03T00:00:00.000Z,0.1036550826,0.1036550826,0.1036550826,0.1036550826,0
2010-09-04T00:00:00.000Z,0.1059018322,0.1059018322,0.1059018322,0.1059018322,0
2010-09-05T00:00:00.000Z,0.1072670522,0.1072670522,0.1072670522,0.1072670522,0
2010-09-06T00:00:00.000Z,0.1073559004,0.1073559004,0.1073559004,0.1073559004,0
2010-09-07T00:00:00.000Z,0.1072216617,0.1072216617,0.1072216617,0.1072216617,0
2010-09-08T00:00:00.000Z,0.1068499908,0.1068499908,0.1068499908,0.1068499908,0
2010-09-09T00:00:00.000Z,0.1072433035,0.1072433035,0.1072433035,0.1072433035,0
2010-09-10T00:00:00.000Z,0.1079901767,0.1079901767,0.1079901767,0.1079901767,0
2010-09-11T00:00:00.000Z,0.1108903801,0.1108903801,0.1108903801,0.1108903801,0
2010-09-12T00:00:00.000Z,0.1071173385,0.1071173385,0.1071173385,0.1071173385,0
2010-09-13T00:00:00.000Z,0.1084519611,0.1084519611,0.1084519611,0.1084519611,0
2010-09-14T00:00:00.000Z,0.1077637395,0.1077637395,0.1077637395,0.1077637395,0
2010-09-15T00:00:00.000Z,0.105572413,0.105572413,0.105572413,0.105572413,0
2010-09-16T00:00:00.000Z,0.1086425593,0.1086425593,0.1086425593,0.1086425593,0
2010-09-17T00:00:00.000Z,0.1142390673,0.1142390673,0.1142390673,0.1142390673,0
2010-09-18T00:00:00.000Z,0.1170696154,0.1170696154,0.1170696154,0.1170696154,0
2010-09-19T00:00:00.000Z,0.1199940465,0.1199940465,0.1199940465,0.1199940465,0
2010-09-20T00:00:00.000Z,0.118691918,0.118691918,0.118691918,0.118691918,0
2010-09-21T00:00:00.000Z,0.1193569576,0.1193569576,0.1193569576,0.1193569576,0
2010-09-22T00:00:00.000Z,0.1180743351,0.1180743351,0.1180743351,0.1180743351,0
2010-09-23T00:00:00.000Z,0.1191084788,0.1191084788,0.1191084788,0.1191084788,0
2010-09-24T00:00:00.000Z,0.1183101145,0.1183101145,0.1183101145,0.1183101145,0
2010-09-25T00:00:00.000Z,0.1178242254,0.1178242254,0.1178242254,0.1178242254,0
2010-09-26T00:00:00.000Z,0.1177050919,0.1177050919,0.1177050919,0.1177050919,0
2010-09-27T00:00:00.000Z,0.1210896313,0.1210896313,0.1210896313,0.1210896313,0
2010-09-28T00:00:00.000Z,0.1394129336,0.1394129336,0.1394129336,0.1394129336,0
